cu-75%sn.500rpm-1-1451-1_1.ras,,,
X,Y,,
68.63,1030,,
68.64,1050,,
68.65,1040,,
68.66,1070,,
68.67,1060,,
68.68,980,,
68.69,920,,
68.7,880,,
68.71,1000,,
68.72,990,,
68.73,980,,
68.74,1040,,
68.75,1010,,
68.76,1010,,
68.77,1010,,
68.78,930,,
68.79,900,,
68.8,1010,,
68.81,1070,,
68.82,1030,,
68.83,980,,
68.84,920,,
68.85,920,,
68.86,1000,,
68.87,1010,,
68.88,980,,
68.89,910,,
68.9,950,,
68.91,1010,,
68.92,1020,,
68.93,1060,,
68.94,1050,,
68.95,950,,
68.96,860,,
68.97,890,,
68.98,990,,
68.99,1010,,
69,990,,
69.01,990,,
69.02,980,,
69.03,1040,,
69.04,1130,,
69.05,1200,,
69.06,1120,,
69.07,1060,,
69.08,980,,
69.09,920,,
69.1,1020,,
69.11,1100,,
69.12,1040,,
69.13,990,,
69.14,1010,,
69.15,1040,,
69.16,970,,
69.17,850,,
69.18,960,,
69.19,1040,,
69.2,1030,,
69.21,1060,,
69.22,1090,,
69.23,1120,,
69.24,1060,,
69.25,970,,
69.26,960,,
69.27,1050,,
69.28,1120,,
69.29,1080,,
69.3,1010,,
69.31,1000,,
69.32,970,,
69.33,970,,
69.34,970,,
69.35,1050,,
69.36,1130,,
69.37,1010,,
69.38,960,,
69.39,920,,
69.4,890,,
69.41,920,,
69.42,970,,
69.43,960,,
69.44,1000,,
69.45,1020,,
69.46,1040,,
69.47,1030,,
69.48,970,,
69.49,990,,
69.5,1000,,
69.51,980,,
69.52,980,,
69.53,970,,
69.54,930,,
69.55,960,,
69.56,1020,,
69.57,1090,,
69.58,1100,,
69.59,1090,,
69.6,1030,,
69.61,960,,
69.62,970,,
69.63,1080,,
69.64,1110,,
69.65,1010,,
69.66,1000,,
69.67,1050,,
69.68,970,,
69.69,890,,
69.7,880,,
69.71,890,,
69.72,950,,
69.73,1030,,
69.74,1070,,
69.75,1000,,
69.76,940,,
69.77,1010,,
69.78,960,,
69.79,1000,,
69.8,1050,,
69.81,1000,,
69.82,1000,,
69.83,990,,
69.84,930,,
69.85,960,,
69.86,1050,,
69.87,1010,,
69.88,960,,
69.89,1040,,
69.9,1030,,
69.91,1010,,
69.92,1010,,
69.93,940,,
69.94,880,,
69.95,910,,
69.96,900,,
69.97,910,,
69.98,930,,
69.99,980,,
70,960,,
70.01,1030,,
70.02,1130,,
70.03,1190,,
70.04,1180,,
70.05,1160,,
70.06,1090,,
70.07,1000,,
70.08,1000,,
70.09,1020,,
70.1,1030,,
70.11,1110,,
70.12,1210,,
70.13,1110,,
70.14,990,,
70.15,1000,,
70.16,1030,,
70.17,1030,,
70.18,1040,,
70.19,1130,,
70.2,1010,,
70.21,1000,,
70.22,960,,
70.23,940,,
70.24,1040,,
70.25,1040,,
70.26,1010,,
70.27,1010,,
70.28,1090,,
70.29,1120,,
70.3,1020,,
70.31,1040,,
70.32,1080,,
70.33,1030,,
70.34,1050,,
70.35,1140,,
70.36,1140,,
70.37,1090,,
70.38,1170,,
70.39,1260,,
70.4,1160,,
70.41,1100,,
70.42,1010,,
70.43,990,,
70.44,1100,,
70.45,1100,,
70.46,1070,,
70.47,1030,,
70.48,1100,,
70.49,1230,,
70.5,1220,,
70.51,1190,,
70.52,1180,,
70.53,1220,,
70.54,1340,,
70.55,1350,,
70.56,1280,,
70.57,1310,,
70.58,1270,,
70.59,1250,,
70.6,1330,,
70.61,1400,,
70.62,1360,,
70.63,1380,,
70.64,1390,,
70.65,1360,,
70.66,1470,,
70.67,1640,,
70.68,1600,,
70.69,1510,,
70.7,1470,,
70.71,1450,,
70.72,1500,,
70.73,1520,,
70.74,1600,,
70.75,1670,,
70.76,1620,,
70.77,1520,,
70.78,1680,,
70.79,1900,,
70.8,1970,,
70.81,2020,,
70.82,1840,,
70.83,1730,,
70.84,1740,,
70.85,1710,,
70.86,1650,,
70.87,1760,,
70.88,1780,,
70.89,1730,,
70.9,1740,,
70.91,1810,,
70.92,1870,,
70.93,1800,,
70.94,1650,,
70.95,1660,,
70.96,1700,,
70.97,1650,,
70.98,1590,,
70.99,1610,,
71,1590,,
71.01,1570,,
71.02,1520,,
71.03,1580,,
71.04,1640,,
71.05,1620,,
71.06,1680,,
71.07,1590,,
71.08,1370,,
71.09,1310,,
71.1,1430,,
71.11,1450,,
71.12,1330,,
71.13,1300,,
71.14,1240,,
71.15,1260,,
71.16,1300,,
71.17,1210,,
71.18,1190,,
71.19,1280,,
71.2,1170,,
71.21,1190,,
71.22,1200,,
71.23,1140,,
71.24,1160,,
71.25,1140,,
71.26,1110,,
71.27,1160,,
71.28,1140,,
71.29,1160,,
71.3,1120,,
71.31,1070,,
71.32,1050,,
71.33,1040,,
71.34,1060,,
71.35,1010,,
71.36,930,,
71.37,1000,,
71.38,1050,,
71.39,1060,,
71.4,1050,,
71.41,1050,,
71.42,1030,,
71.43,1160,,
71.44,1140,,
71.45,1090,,
71.46,1120,,
71.47,1040,,
71.48,1070,,
71.49,1080,,
71.5,1020,,
71.51,970,,
71.52,1020,,
71.53,1060,,
71.54,960,,
71.55,1000,,
71.56,1040,,
71.57,1020,,
71.58,1040,,
71.59,1030,,
71.6,1030,,
71.61,1160,,
71.62,1170,,
71.63,1040,,
71.64,990,,
71.65,1010,,
71.66,1060,,
71.67,1020,,
71.68,1040,,
71.69,1110,,
71.7,1090,,
71.71,1030,,
71.72,940,,
71.73,1030,,
71.74,1140,,
71.75,1170,,
71.76,1080,,
71.77,1020,,
71.78,920,,
71.79,890,,
71.8,980,,
71.81,1070,,
71.82,1040,,
71.83,980,,
71.84,960,,
71.85,930,,
71.86,1010,,
71.87,910,,
71.88,950,,
71.89,970,,
71.9,970,,
71.91,970,,
71.92,960,,
71.93,1010,,
71.94,1020,,
71.95,1060,,
71.96,1160,,
71.97,1200,,
71.98,1120,,
71.99,1060,,
72,1100,,
72.01,1130,,
72.02,1050,,
72.03,970,,
72.04,950,,
72.05,1050,,
72.06,1060,,
72.07,1110,,
72.08,1090,,
72.09,1010,,
72.1,1050,,
72.11,1040,,
72.12,1030,,
72.13,1090,,
72.14,1120,,
72.15,1150,,
72.16,1130,,
72.17,1220,,
72.18,1420,,
72.19,1430,,
72.2,1250,,
72.21,1280,,
72.22,1300,,
72.23,1320,,
72.24,1270,,
72.25,1360,,
72.26,1520,,
72.27,1530,,
72.28,1700,,
72.29,1840,,
72.3,1880,,
72.31,1860,,
72.32,2030,,
72.33,2210,,
72.34,2360,,
72.35,2420,,
72.36,2430,,
72.37,2550,,
72.38,2600,,
72.39,2600,,
72.4,2550,,
72.41,2410,,
72.42,2200,,
72.43,2160,,
72.44,2220,,
72.45,2140,,
72.46,2090,,
72.47,2060,,
72.48,1960,,
72.49,1970,,
72.5,1890,,
72.51,1940,,
72.52,2020,,
72.53,1950,,
72.54,1950,,
72.55,1900,,
72.56,1900,,
72.57,2050,,
72.58,1940,,
72.59,1880,,
72.6,1880,,
72.61,1900,,
72.62,1870,,
72.63,1740,,
72.64,1670,,
72.65,1740,,
72.66,1700,,
72.67,1530,,
72.68,1390,,
72.69,1450,,
72.7,1500,,
72.71,1410,,
72.72,1250,,
72.73,1220,,
72.74,1280,,
72.75,1330,,
72.76,1230,,
72.77,1230,,
72.78,1210,,
72.79,1160,,
72.8,1180,,
72.81,1220,,
72.82,1270,,
72.83,1210,,
72.84,1190,,
72.85,1280,,
72.86,1240,,
72.87,1230,,
72.88,1310,,
72.89,1330,,
72.9,1260,,
72.91,1180,,
72.92,1160,,
72.93,1180,,
72.94,1310,,
72.95,1390,,
72.96,1320,,
72.97,1390,,
72.98,1430,,
72.99,1600,,
73,1590,,
73.01,1460,,
73.02,1660,,
73.03,1920,,
73.04,2080,,
73.05,2040,,
73.06,2100,,
73.07,2160,,
73.08,2210,,
73.09,2280,,
73.1,2370,,
73.11,2570,,
73.12,2500,,
73.13,2640,,
73.14,2790,,
73.15,2660,,
73.16,2500,,
73.17,2390,,
73.18,2340,,
73.19,2230,,
73.2,2260,,
73.21,2380,,
73.22,2130,,
73.23,1910,,
73.24,2010,,
73.25,1960,,
73.26,1860,,
73.27,1850,,
73.28,1950,,
73.29,1890,,
73.3,1880,,
73.31,1890,,
73.32,1910,,
73.33,1940,,
73.34,1930,,
73.35,1900,,
73.36,1940,,
73.37,1780,,
73.38,1620,,
73.39,1600,,
73.4,1720,,
73.41,1710,,
73.42,1560,,
73.43,1600,,
73.44,1500,,
73.45,1390,,
73.46,1300,,
73.47,1330,,
73.48,1330,,
73.49,1340,,
73.5,1320,,
73.51,1270,,
73.52,1180,,
73.53,1100,,
73.54,1070,,
73.55,1010,,
73.56,1040,,
73.57,1160,,
73.58,1180,,
73.59,1140,,
73.6,1100,,
73.61,1120,,
73.62,1130,,
73.63,1140,,
73.64,1120,,
73.65,990,,
73.66,1050,,
73.67,1120,,
73.68,1030,,
73.69,930,,
73.7,950,,
73.71,1040,,
73.72,1020,,
73.73,1110,,
73.74,1150,,
73.75,1050,,
73.76,1070,,
73.77,1040,,
73.78,1040,,
73.79,990,,
73.8,990,,
73.81,1010,,
73.82,980,,
73.83,880,,
73.84,870,,
73.85,960,,
73.86,950,,
73.87,910,,
73.88,950,,
73.89,1070,,
73.9,1120,,
73.91,1060,,
73.92,880,,
73.93,880,,
73.94,850,,
73.95,830,,
73.96,940,,
73.97,930,,
73.98,950,,
73.99,1030,,
74,1030,,
74.01,930,,
74.02,900,,
74.03,1000,,
74.04,970,,
74.05,900,,
74.06,900,,
74.07,910,,
74.08,970,,
74.09,1040,,
74.1,1050,,
74.11,990,,
74.12,1030,,
74.13,1030,,
74.14,910,,
74.15,900,,
74.16,990,,
74.17,880,,
74.18,940,,
74.19,980,,
74.2,1020,,
74.21,920,,
74.22,950,,
74.23,1010,,
74.24,1040,,
74.25,1150,,
74.26,1120,,
74.27,1030,,
74.28,1050,,
74.29,1050,,
74.3,1050,,
74.31,1100,,
74.32,1030,,
74.33,1100,,
74.34,1090,,
74.35,1070,,
74.36,1130,,
74.37,1180,,
74.38,1160,,
74.39,1090,,
74.4,1170,,
74.41,1130,,
74.42,990,,
74.43,1000,,
74.44,1080,,
74.45,1070,,
74.46,1140,,
74.47,1050,,
74.48,1060,,
74.49,1130,,
74.5,1120,,
74.51,1080,,
74.52,1080,,
74.53,1140,,
74.54,1160,,
74.55,1050,,
74.56,1130,,
74.57,1160,,
74.58,1010,,
74.59,1080,,
74.6,1040,,
74.61,1020,,
74.62,1110,,
74.63,1020,,
74.64,960,,
74.65,950,,
74.66,860,,
74.67,940,,
74.68,1010,,
74.69,1090,,
74.7,990,,
74.71,860,,
74.72,800,,
74.73,840,,
74.74,890,,
74.75,900,,
74.76,900,,
74.77,970,,
74.78,980,,
74.79,930,,
74.8,920,,
74.81,1030,,
74.82,1010,,
74.83,930,,
74.84,870,,
74.85,950,,
74.86,940,,
74.87,910,,
74.88,940,,
74.89,890,,
74.9,890,,
74.91,920,,
74.92,900,,
74.93,990,,
74.94,1010,,
74.95,930,,
74.96,950,,
74.97,940,,
74.98,940,,
74.99,970,,
75,910,,
75.01,890,,
75.02,890,,
75.03,1040,,
75.04,1020,,
75.05,1050,,
75.06,930,,
75.07,920,,
75.08,930,,
75.09,870,,
75.1,900,,
75.11,970,,
75.12,970,,
75.13,1040,,
75.14,1030,,
75.15,1050,,
75.16,940,,
75.17,840,,
75.18,960,,
75.19,980,,
75.2,960,,
75.21,840,,
75.22,810,,
75.23,820,,
75.24,890,,
75.25,870,,
75.26,910,,
75.27,960,,
75.28,950,,
75.29,980,,
75.3,980,,
75.31,970,,
75.32,900,,
75.33,830,,
75.34,880,,
75.35,900,,
75.36,930,,
75.37,990,,
75.38,990,,
75.39,920,,
75.4,910,,
75.41,910,,
75.42,850,,
75.43,960,,
75.44,1060,,
75.45,1070,,
75.46,930,,
75.47,920,,
75.48,950,,
75.49,990,,
75.5,1030,,
75.51,930,,
75.52,880,,
75.53,910,,
75.54,920,,
75.55,880,,
75.56,900,,
75.57,930,,
75.58,900,,
75.59,880,,
75.6,920,,
75.61,940,,
75.62,890,,
75.63,910,,
75.64,1070,,
75.65,1040,,
75.66,950,,
75.67,810,,
75.68,900,,
75.69,960,,
75.7,1000,,
75.71,860,,
75.72,920,,
75.73,1020,,
75.74,1030,,
75.75,970,,
75.76,920,,
75.77,920,,
75.78,920,,
75.79,910,,
75.8,970,,
75.81,990,,
75.82,970,,
75.83,960,,
75.84,930,,
75.85,970,,
75.86,940,,
75.87,1050,,
75.88,880,,
75.89,710,,
75.9,760,,
75.91,880,,
75.92,940,,
75.93,880,,
75.94,950,,
75.95,1060,,
75.96,990,,
75.97,980,,
75.98,990,,
75.99,950,,
76,870,,
76.01,850,,
76.02,840,,
76.03,870,,
76.04,970,,
76.05,1060,,
76.06,990,,
76.07,970,,
76.08,960,,
76.09,820,,
76.1,870,,
76.11,930,,
76.12,890,,
76.13,1020,,
76.14,1020,,
76.15,980,,
76.16,1020,,
76.17,990,,
76.18,880,,
76.19,990,,
76.2,860,,
76.21,850,,
76.22,920,,
76.23,920,,
76.24,830,,
76.25,830,,
76.26,960,,
76.27,940,,
76.28,1000,,
76.29,1010,,
76.3,990,,
76.31,1030,,
76.32,1050,,
76.33,910,,
76.34,900,,
76.35,870,,
76.36,880,,
76.37,950,,
76.38,990,,
76.39,1070,,
76.4,1080,,
76.41,1040,,
76.42,1030,,
76.43,1040,,
76.44,1020,,
76.45,1060,,
76.46,1120,,
76.47,1060,,
76.48,1110,,
76.49,1140,,
76.5,1030,,
76.51,1030,,
76.52,1160,,
76.53,1080,,
76.54,1020,,
76.55,1090,,
76.56,1180,,
76.57,1050,,
76.58,1100,,
76.59,1160,,
76.6,1210,,
76.61,1200,,
76.62,1210,,
76.63,1310,,
76.64,1190,,
76.65,1140,,
76.66,1060,,
76.67,1020,,
76.68,1090,,
76.69,1050,,
76.7,1020,,
76.71,1170,,
76.72,1180,,
76.73,1140,,
76.74,1080,,
76.75,1050,,
76.76,1080,,
76.77,1030,,
76.78,1000,,
76.79,990,,
76.8,1020,,
76.81,1080,,
76.82,1180,,
76.83,1170,,
76.84,1040,,
76.85,1060,,
76.86,1040,,
76.87,1040,,
76.88,1080,,
76.89,1060,,
76.9,1020,,
76.91,960,,
76.92,960,,
76.93,900,,
76.94,1000,,
76.95,1080,,
76.96,890,,
76.97,970,,
76.98,1100,,
76.99,1140,,
77,1000,,
77.01,980,,
77.02,960,,
77.03,820,,
77.04,860,,
77.05,990,,
77.06,1020,,
77.07,980,,
77.08,880,,
77.09,770,,
77.1,780,,
77.11,920,,
77.12,970,,
77.13,960,,
77.14,990,,
77.15,950,,
77.16,830,,
77.17,990,,
77.18,1000,,
77.19,1030,,
77.2,1090,,
77.21,1020,,
77.22,920,,
77.23,870,,
77.24,920,,
77.25,890,,
77.26,960,,
77.27,900,,
77.28,880,,
77.29,900,,
77.3,870,,
77.31,910,,
77.32,930,,
77.33,900,,
77.34,930,,
77.35,1020,,
77.36,950,,
77.37,840,,
77.38,850,,
77.39,910,,
77.4,970,,
77.41,1040,,
77.42,1030,,
77.43,1010,,
77.44,1020,,
77.45,970,,
77.46,890,,
77.47,900,,
77.48,930,,
77.49,990,,
77.5,920,,
77.51,840,,
77.52,880,,
77.53,980,,
77.54,1040,,
77.55,930,,
77.56,890,,
77.57,890,,
77.58,900,,
77.59,950,,
77.6,910,,
77.61,890,,
77.62,920,,
77.63,800,,
77.64,960,,
77.65,950,,
77.66,930,,
77.67,990,,
77.68,980,,
77.69,890,,
77.7,960,,
77.71,910,,
77.72,840,,
77.73,980,,
77.74,880,,
77.75,910,,
77.76,950,,
77.77,900,,
77.78,900,,
77.79,1060,,
77.8,980,,
77.81,990,,
77.82,990,,
77.83,990,,
77.84,940,,
77.85,900,,
77.86,910,,
77.87,920,,
77.88,860,,
77.89,940,,
77.9,1010,,
77.91,960,,
77.92,930,,
77.93,940,,
77.94,920,,
77.95,880,,
77.96,980,,
77.97,920,,
77.98,880,,
77.99,910,,
78,900,,
78.01,830,,
78.02,800,,
78.03,870,,
78.04,970,,
78.05,950,,
78.06,1010,,
78.07,880,,
78.08,910,,
78.09,1020,,
78.1,1120,,
78.11,1180,,
78.12,1060,,
78.13,950,,
78.14,920,,
78.15,920,,
78.16,1000,,
78.17,1020,,
78.18,1030,,
78.19,980,,
78.2,990,,
78.21,930,,
78.22,1000,,
78.23,1000,,
78.24,980,,
78.25,970,,
78.26,1000,,
78.27,1130,,
78.28,1140,,
78.29,1080,,
78.3,1000,,
78.31,980,,
78.32,1020,,
78.33,1100,,
78.34,1110,,
78.35,1090,,
78.36,1210,,
78.37,1080,,
78.38,1130,,
78.39,1300,,
78.4,1400,,
78.41,1200,,
78.42,1200,,
78.43,1290,,
78.44,1250,,
78.45,1130,,
78.46,1130,,
78.47,1110,,
78.48,1270,,
78.49,1390,,
78.5,1360,,
78.51,1440,,
78.52,1420,,
78.53,1440,,
78.54,1370,,
78.55,1440,,
78.56,1520,,
78.57,1460,,
78.58,1480,,
78.59,1430,,
78.6,1510,,
78.61,1500,,
78.62,1590,,
78.63,1580,,
78.64,1680,,
78.65,1590,,
78.66,1760,,
78.67,1790,,
78.68,1810,,
78.69,1780,,
78.7,1770,,
78.71,1880,,
78.72,1740,,
78.73,1790,,
78.74,1810,,
78.75,1860,,
78.76,2010,,
78.77,1960,,
78.78,1920,,
78.79,1970,,
78.8,1930,,
78.81,2090,,
78.82,2080,,
78.83,1870,,
78.84,1900,,
78.85,2020,,
78.86,2120,,
78.87,2030,,
78.88,2110,,
78.89,2130,,
78.9,2210,,
78.91,2250,,
78.92,2300,,
78.93,2190,,
78.94,2100,,
78.95,2170,,
78.96,2220,,
78.97,2320,,
78.98,2250,,
78.99,2130,,
79,2100,,
79.01,2140,,
79.02,2110,,
79.03,2010,,
79.04,2050,,
79.05,2290,,
79.06,2150,,
79.07,2110,,
79.08,2000,,
79.09,1960,,
79.1,1900,,
79.11,1970,,
79.12,1840,,
79.13,1910,,
79.14,1890,,
79.15,1780,,
79.16,1820,,
79.17,1770,,
79.18,1650,,
79.19,1660,,
79.2,1660,,
79.21,1610,,
79.22,1580,,
79.23,1530,,
79.24,1470,,
79.25,1700,,
79.26,1770,,
79.27,1790,,
79.28,1900,,
79.29,1740,,
79.3,1820,,
79.31,1730,,
79.32,1820,,
79.33,1790,,
79.34,2000,,
79.35,2120,,
79.36,2070,,
79.37,2220,,
79.38,2370,,
79.39,2570,,
79.4,2830,,
79.41,2910,,
79.42,3200,,
79.43,3290,,
79.44,3200,,
79.45,3350,,
79.46,3510,,
79.47,3660,,
79.48,3580,,
79.49,3230,,
79.5,3250,,
79.51,3300,,
79.52,2930,,
79.53,2790,,
79.54,2600,,
79.55,2440,,
79.56,2350,,
79.57,2110,,
79.58,2030,,
79.59,2000,,
79.6,1940,,
79.61,1880,,
79.62,1940,,
79.63,2000,,
79.64,1880,,
79.65,2020,,
79.66,2150,,
79.67,2250,,
79.68,2270,,
79.69,2360,,
79.7,2160,,
79.71,2250,,
79.72,2160,,
79.73,2130,,
79.74,2230,,
79.75,2150,,
79.76,1800,,
79.77,1750,,
79.78,1860,,
79.79,1760,,
79.8,1650,,
79.81,1560,,
79.82,1300,,
79.83,1250,,
79.84,1150,,
79.85,1090,,
79.86,1130,,
79.87,1340,,
79.88,1340,,
79.89,1200,,
79.9,1130,,
79.91,1170,,
79.92,1180,,
79.93,1040,,
79.94,980,,
79.95,1050,,
79.96,1050,,
79.97,1100,,
79.98,1080,,
79.99,930,,
80,880,,
80.01,1010,,
80.02,1020,,
80.03,1000,,
80.04,970,,
80.05,910,,
80.06,870,,
80.07,970,,
80.08,920,,
80.09,980,,
80.1,1020,,
80.11,940,,
80.12,880,,
80.13,900,,
80.14,920,,
80.15,950,,
80.16,960,,
80.17,900,,
80.18,850,,
80.19,870,,
80.2,950,,
80.21,980,,
80.22,990,,
80.23,940,,
80.24,940,,
80.25,900,,
80.26,890,,
80.27,950,,
80.28,890,,
80.29,900,,
80.3,850,,
80.31,850,,
80.32,930,,
80.33,900,,
80.34,950,,
80.35,960,,
80.36,860,,
80.37,910,,
80.38,920,,
80.39,790,,
80.4,940,,
80.41,910,,
80.42,780,,
80.43,860,,
80.44,910,,
80.45,880,,
80.46,1030,,
80.47,1010,,
80.48,950,,
80.49,900,,
80.5,950,,
80.51,920,,
80.52,830,,
80.53,880,,
80.54,880,,
80.55,930,,
80.56,840,,
80.57,870,,
80.58,820,,
80.59,950,,
80.6,920,,
80.61,860,,
80.62,920,,
80.63,990,,
80.64,1080,,
80.65,1010,,
80.66,950,,
80.67,870,,
80.68,820,,
80.69,870,,
80.7,790,,
80.71,870,,
80.72,910,,
80.73,940,,
80.74,870,,
80.75,740,,
80.76,790,,
80.77,1000,,
80.78,880,,
80.79,980,,
80.8,930,,
80.81,940,,
80.82,960,,
80.83,890,,
80.84,950,,
80.85,920,,
80.86,840,,
80.87,790,,
80.88,890,,
80.89,920,,
80.9,870,,
80.91,800,,
80.92,820,,
80.93,780,,
80.94,770,,
80.95,860,,
80.96,890,,
80.97,890,,
80.98,860,,
80.99,810,,
81,870,,
81.01,840,,
81.02,990,,
81.03,1000,,
81.04,840,,
81.05,780,,
81.06,820,,
81.07,790,,
81.08,850,,
81.09,900,,
81.1,920,,
81.11,900,,
81.12,850,,
81.13,940,,
81.14,850,,
81.15,960,,
81.16,1030,,
81.17,950,,
81.18,840,,
81.19,900,,
81.2,870,,
81.21,880,,
81.22,870,,
81.23,870,,
81.24,940,,
81.25,940,,
81.26,910,,
81.27,960,,
81.28,930,,
81.29,920,,
81.3,930,,
81.31,860,,
81.32,870,,
81.33,900,,
81.34,760,,
81.35,880,,
81.36,840,,
81.37,860,,
81.38,850,,
81.39,900,,
81.4,980,,
81.41,1000,,
81.42,1030,,
81.43,940,,
81.44,970,,
81.45,880,,
81.46,880,,
81.47,890,,
81.48,890,,
81.49,840,,
81.5,780,,
81.51,890,,
81.52,840,,
81.53,1010,,
81.54,920,,
81.55,760,,
81.56,880,,
81.57,930,,
81.58,930,,
81.59,950,,
81.6,850,,
81.61,860,,
81.62,850,,
81.63,960,,
81.64,940,,
81.65,860,,
81.66,990,,
81.67,910,,
81.68,870,,
81.69,1030,,
81.7,970,,
81.71,880,,
81.72,850,,
81.73,900,,
81.74,890,,
81.75,810,,
81.76,800,,
81.77,940,,
81.78,930,,
81.79,890,,
81.8,910,,
81.81,820,,
81.82,810,,
81.83,800,,
81.84,820,,
81.85,950,,
81.86,920,,
81.87,900,,
81.88,810,,
81.89,880,,
81.9,970,,
81.91,810,,
81.92,790,,
81.93,920,,
81.94,910,,
81.95,910,,
81.96,750,,
81.97,810,,
81.98,890,,
81.99,860,,
82,760,,
82.01,930,,
82.02,1030,,
82.03,910,,
82.04,840,,
82.05,840,,
82.06,860,,
82.07,800,,
82.08,790,,
82.09,800,,
82.1,800,,
82.11,860,,
82.12,970,,
82.13,1040,,
82.14,850,,
82.15,740,,
82.16,810,,
82.17,890,,
82.18,810,,
82.19,850,,
82.2,940,,
82.21,910,,
82.22,800,,
82.23,800,,
82.24,920,,
82.25,930,,
82.26,900,,
82.27,790,,
82.28,940,,
82.29,890,,
82.3,850,,
82.31,840,,
82.32,960,,
82.33,930,,
82.34,810,,
82.35,770,,
82.36,880,,
82.37,930,,
82.38,850,,
82.39,850,,
82.4,860,,
82.41,860,,
82.42,920,,
82.43,970,,
82.44,860,,
82.45,840,,
82.46,890,,
82.47,850,,
82.48,820,,
82.49,830,,
82.5,920,,
82.51,970,,
82.52,850,,
82.53,860,,
82.54,860,,
82.55,940,,
82.56,850,,
82.57,740,,
82.58,760,,
82.59,780,,
82.6,940,,
82.61,930,,
82.62,910,,
82.63,950,,
82.64,1030,,
82.65,910,,
82.66,770,,
82.67,740,,
82.68,820,,
82.69,870,,
82.7,850,,
82.71,860,,
82.72,900,,
82.73,850,,
82.74,830,,
82.75,830,,
82.76,900,,
82.77,780,,
82.78,820,,
82.79,910,,
82.8,890,,
82.81,840,,
82.82,900,,
82.83,910,,
82.84,920,,
82.85,980,,
82.86,950,,
82.87,880,,
82.88,860,,
82.89,860,,
82.9,740,,
82.91,850,,
82.92,940,,
82.93,830,,
82.94,890,,
82.95,920,,
82.96,790,,
82.97,740,,
82.98,810,,
82.99,740,,
83,700,,
83.01,910,,
83.02,990,,
83.03,920,,
83.04,790,,
83.05,730,,
83.06,800,,
83.07,780,,
83.08,870,,
83.09,900,,
83.1,880,,
83.11,740,,
83.12,700,,
83.13,870,,
83.14,870,,
83.15,940,,
83.16,920,,
83.17,890,,
83.18,980,,
83.19,840,,
83.2,800,,
83.21,800,,
83.22,850,,
83.23,790,,
83.24,850,,
83.25,920,,
83.26,1000,,
83.27,960,,
83.28,830,,
83.29,880,,
83.3,790,,
83.31,780,,
83.32,830,,
83.33,840,,
83.34,860,,
83.35,860,,
83.36,940,,
83.37,780,,
83.38,730,,
83.39,900,,
83.4,870,,
83.41,870,,
83.42,900,,
83.43,960,,
83.44,900,,
83.45,900,,
83.46,860,,
83.47,850,,
83.48,760,,
83.49,990,,
83.5,830,,
83.51,860,,
83.52,910,,
83.53,900,,
83.54,990,,
83.55,950,,
83.56,860,,
83.57,1000,,
83.58,900,,
83.59,740,,
83.6,790,,
83.61,880,,
83.62,820,,
83.63,830,,
83.64,930,,
83.65,910,,
83.66,720,,
83.67,810,,
83.68,840,,
83.69,940,,
83.7,810,,
83.71,850,,
83.72,910,,
83.73,850,,
83.74,960,,
83.75,810,,
83.76,870,,
83.77,890,,
83.78,780,,
83.79,850,,
83.8,960,,
83.81,850,,
83.82,720,,
83.83,790,,
83.84,880,,
83.85,830,,
83.86,810,,
83.87,910,,
83.88,810,,
83.89,880,,
83.9,870,,
83.91,820,,
83.92,920,,
83.93,920,,
83.94,710,,
83.95,730,,
83.96,890,,
83.97,930,,
83.98,900,,
83.99,880,,
84,750,,
84.01,870,,
84.02,880,,
84.03,790,,
84.04,820,,
84.05,890,,
84.06,750,,
84.07,800,,
84.08,770,,
84.09,900,,
84.1,1040,,
84.11,910,,
84.12,990,,
84.13,920,,
84.14,720,,
84.15,650,,
84.16,840,,
84.17,830,,
84.18,890,,
84.19,850,,
84.2,890,,
84.21,850,,
84.22,850,,
84.23,950,,
84.24,880,,
84.25,880,,
84.26,870,,
84.27,770,,
84.28,890,,
84.29,840,,
84.3,820,,
84.31,810,,
84.32,920,,
84.33,860,,
84.34,850,,
84.35,930,,
84.36,870,,
84.37,780,,
84.38,730,,
84.39,880,,
84.4,910,,
84.41,880,,
84.42,990,,
84.43,940,,
84.44,890,,
84.45,870,,
84.46,920,,
84.47,910,,
84.48,810,,
84.49,740,,
84.5,830,,
84.51,900,,
84.52,950,,
84.53,1000,,
84.54,920,,
84.55,830,,
84.56,830,,
84.57,800,,
84.58,740,,
84.59,930,,
84.6,820,,
84.61,900,,
84.62,860,,
84.63,820,,
84.64,820,,
84.65,890,,
84.66,890,,
84.67,850,,
84.68,800,,
84.69,820,,
84.7,830,,
84.71,900,,
84.72,870,,
84.73,800,,
84.74,740,,
84.75,970,,
84.76,930,,
84.77,860,,
84.78,850,,
84.79,840,,
84.8,880,,
84.81,730,,
84.82,710,,
84.83,780,,
84.84,800,,
84.85,750,,
84.86,810,,
84.87,840,,
84.88,890,,
84.89,950,,
84.9,940,,
84.91,920,,
84.92,880,,
84.93,850,,
84.94,850,,
84.95,760,,
84.96,800,,
84.97,760,,
84.98,650,,
84.99,850,,
85,720,,
85.01,830,,
85.02,890,,
85.03,950,,
85.04,920,,
85.05,870,,
85.06,840,,
85.07,840,,
85.08,850,,
85.09,910,,
85.1,860,,
85.11,750,,
85.12,800,,
85.13,790,,
85.14,770,,
